Points,GEO12_ID,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,TotPop,NatWalkInd,TotPop_scaled,NatWalkInd_scaled,score
"(-96.32835802688156, 30.632942996250936)",480410000000.0,0.00044322,0.029490926,0.000132971,0.009353355,0.004785155,0.043755592,0.000161115,0.007902951,9336,4.666666667,1.0,0.40816326537109543,0.9679452917552651
"(-96.32837053232441, 30.62695599687007)",480410000000.0,0.00119373,0.03436627,0.003055863,0.00827156,0.013295246,0.051017102,0.008439993,0.006943827,9336,4.666666667,1.0,0.40816326537109543,0.964643199407439
"(-96.32841494394371, 30.61193417647173)",480410000000.0,0.000711624,0.047720997,0.007439546,0.005495704,0.007828605,0.070908105,0.020856457,0.004482743,9336,4.666666667,1.0,0.40816326537109543,0.9659959964943956
"(-96.3285434548635, 30.635742185210074)",480410000000.0,0.000417859,0.027234994,0.001266162,0.01085846,0.004497583,0.040395528,0.003370798,0.009237383,9336,4.666666667,1.0,0.40816326537109543,0.9675877048422215
"(-96.32860053511551, 30.659688658885557)",480410000000.0,0.001195456,0.007666865,0.001609301,0.032300261,0.013314813,0.011250064,0.004342712,0.028247764,9336,4.666666667,1.0,0.40816326537109543,0.959133472755265
"(-96.32868736614425, 30.644564640120752)",480410000000.0,0.001117948,0.021380393,0.008572603,0.01798539,0.012435954,0.031675477,0.024065758,0.015556145,9336,4.666666667,1.0,0.40816326537109543,0.9621080538422215
"(-96.3287910141128, 30.661387699392833)",480410000000.0,0.000736927,0.006552191,0.001299804,0.033906078,0.008115518,0.009589829,0.003466086,0.029671487,9336,4.666666667,1.0,0.40816326537109543,0.9605570134943955
"(-96.3288709066042, 30.738061615669544)",480410000000.0,0.004296514,0.072491868,0.048769522,0.109953769,0.048477958,0.107802716,0.137920601,0.097095654,9336,4.666666667,1.0,0.40816326537109543,0.9129500457552651
"(-96.3288711610635, 30.62070087835579)",480410000000.0,0.000883133,0.039562648,0.002286335,0.00847548,0.00977336,0.058756771,0.006260361,0.007124623,9336,4.666666667,1.0,0.40816326537109543,0.9655635769291779
"(-96.32887869306589, 30.650765897266908)",480410000000.0,0.00041203,0.015782771,0.005692207,0.023659492,0.004431495,0.023338182,0.015907246,0.020586825,9336,4.666666667,1.0,0.40816326537109543,0.9638596207552651
"(-96.32888343530884, 30.665566169875323)",480410000000.0,0.000289297,0.00499259,0.001262616,0.037967797,0.003039812,0.007266904,0.003360753,0.033272622,9336,4.666666667,1.0,0.40816326537109543,0.9611754841900476
"(-96.3289305451663, 30.62403994837752)",480410000000.0,0.000357308,0.03658659,0.000917303,0.008356356,0.003810998,0.054324124,0.00238268,0.007019007,9336,4.666666667,1.0,0.40816326537109543,0.968035496581352
"(-96.3289992499358, 30.669987297368255)",480410000000.0,0.001207577,0.006640583,0.004020276,0.042287178,0.01345226,0.009721483,0.011171625,0.037102202,9336,4.666666667,1.0,0.40816326537109543,0.9557754113639607
"(-96.32907573413151, 30.601265821221112)",480410000000.0,0.000316351,0.044106649,0.00895813,0.011462169,0.003346577,0.065524766,0.025157737,0.009772633,9336,4.666666667,1.0,0.40816326537109543,0.965762047059613
"(-96.32912046862134, 30.641898748711547)",480410000000.0,0.000865276,0.022575834,0.007146777,0.015416244,0.009570887,0.03345601,0.020027211,0.013278331,9336,4.666666667,1.0,0.40816326537109543,0.9639950565378737
"(-96.32940584250301, 30.633537256490936)",480410000000.0,0.000108863,0.028376259,0.000550143,0.008789924,0.000993855,0.042095368,0.001342727,0.00740341,9336,4.666666667,1.0,0.40816326537109543,0.969458567407439
"(-96.32941729496228, 30.638150502150165)",480410000000.0,0.000745505,0.024878795,0.003742175,0.012083826,0.00821279,0.036886122,0.010383922,0.010323797,9336,4.666666667,1.0,0.40816326537109543,0.9657652402335258
"(-96.32952138505223, 30.654152100146312)",480410000000.0,0.001598644,0.012882801,0.005552171,0.026710955,0.017886594,0.019018863,0.015510604,0.023292264,9336,4.666666667,1.0,0.40816326537109543,0.9584436058422217
"(-96.32962701183725, 30.62545230131839)",480410000000.0,0.000297401,0.03501398,0.001307033,0.007263991,0.003131701,0.051981824,0.00348656,0.006050513,9336,4.666666667,1.0,0.40816326537109543,0.9686624856248303
"(-96.32966659703852, 30.602266353246044)",480410000000.0,0.00060945,0.045094345,0.009775155,0.010753295,0.006670046,0.066995877,0.027471898,0.009144143,9336,4.666666667,1.0,0.40816326537109543,0.9646600860161346
"(-96.32967422213514, 30.59055810694386)",480410000000.0,0.000400005,0.040924222,0.000150566,0.016517123,0.004295142,0.060784748,0.000210951,0.014254375,9336,4.666666667,1.0,0.40816326537109543,0.9651639752335258
"(-96.32968716812645, 30.59297662053269)",480410000000.0,0.000715506,0.041564136,0.001102925,0.014750214,0.007872628,0.061737858,0.00290844,0.012687826,9336,4.666666667,1.0,0.40816326537109543,0.9643057971900477
"(-96.32974705415467, 30.62946858858184)",480410000000.0,0.001386848,0.03150761,0.003614426,0.006860403,0.015485028,0.046759312,0.010022084,0.005692691,9336,4.666666667,1.0,0.40816326537109543,0.9644330485813519
"(-96.32994314471635, 30.624387412682974)",480410000000.0,0.000376085,0.035796849,0.001320526,0.007287226,0.004023908,0.053147857,0.003524779,0.006071113,9336,4.666666667,1.0,0.40816326537109543,0.9682926287552651
"(-96.33004745032332, 30.58754658991303)",480410000000.0,0.000916721,0.040700796,0.002928193,0.018701863,0.010154222,0.06045197,0.008078379,0.016191373,9336,4.666666667,1.0,0.40816326537109543,0.9621247024509173
"(-96.33008718430555, 30.59810195246142)",480410000000.0,0.001179989,0.043679965,0.0056466,0.011460513,0.013139441,0.064889248,0.015778069,0.009771165,9336,4.666666667,1.0,0.40816326537109543,0.9627917869726563
"(-96.33009940762173, 30.651255012439414)",480410000000.0,0.001138661,0.015759009,0.004494524,0.023764478,0.012670814,0.023302789,0.012514898,0.020679907,9336,4.666666667,1.0,0.40816326537109543,0.9611104265378737
"(-96.3302024094117, 30.142199301227574)",484772000000.0,0.001756621,0.057479351,0.050784754,0.461044815,0.019677914,0.085442541,0.143628599,0.408374286,2715,7.0,0.29080976863753216,0.6938775510329029,0.7045055602427405
"(-96.33020553932032, 30.599574607521806)",480410000000.0,0.000698091,0.044382587,0.007074458,0.010783063,0.007675158,0.065935758,0.019822371,0.009170535,9336,4.666666667,1.0,0.40816326537109543,0.9646799822770041
"(-96.330385086843, 30.639104435025708)",480410000000.0,0.000530345,0.023520221,0.00505744,0.012360025,0.005773069,0.034862612,0.014109317,0.010568676,9336,4.666666667,1.0,0.40816326537109543,0.9664546685378738
"(-96.3304169359029, 30.608667439314846)",480410000000.0,0.001628912,0.049052565,0.00894098,0.005954364,0.018229809,0.072891389,0.025109159,0.004889393,9336,4.666666667,1.0,0.40816326537109543,0.961965613103091
"(-96.3304318241561, 30.63131867093439)",480410000000.0,0.000342629,0.029583687,0.002537609,0.006762469,0.003644544,0.043893754,0.006972077,0.005605861,9336,4.666666667,1.0,0.40816326537109543,0.9688388780161347
"(-96.33044836947151, 30.664900893402095)",480410000000.0,0.001257969,0.006608064,0.002960314,0.037027815,0.014023653,0.009673048,0.008169358,0.032439231,9336,4.666666667,1.0,0.40816326537109543,0.9573312081465695
"(-96.33045813329323, 30.647364038507558)",480410000000.0,0.000689641,0.018442627,0.005358835,0.019933774,0.007579343,0.027299865,0.014962994,0.01728359,9336,4.666666667,1.0,0.40816326537109543,0.963782475755265
"(-96.33068191348491, 30.594729332698474)",480410000000.0,0.000711285,0.043041948,0.00222779,0.012835472,0.007824766,0.063938964,0.006094539,0.010990209,9336,4.666666667,1.0,0.40816326537109543,0.9646786940161346
"(-96.33081202294349, 30.662152452084595)",480410000000.0,0.0009121,0.007793373,0.001752833,0.034257068,0.010101827,0.01143849,0.004749258,0.029982675,9336,4.666666667,1.0,0.40816326537109543,0.9596217174509173
"(-96.33100316439923, 30.702229842337285)",480410000000.0,0.000608083,0.037175151,0.026512897,0.074061371,0.006654551,0.055200748,0.074880333,0.06527332,9336,4.666666667,1.0,0.40816326537109543,0.9435938789726563
"(-96.33102374060012, 30.62608747918146)",480410000000.0,0.000664347,0.033788771,0.00081987,0.005765906,0.00729253,0.050156954,0.002106708,0.004722305,9336,4.666666667,1.0,0.40816326537109543,0.9678165618856999
"(-96.3310581247285, 30.59661435409067)",480410000000.0,0.000776446,0.044028629,0.004039121,0.011378323,0.008563627,0.065408561,0.011225002,0.009698295,9336,4.666666667,1.0,0.40816326537109543,0.9645841011465695
"(-96.33121150633569, 30.64524476718891)",480410000000.0,0.001216648,0.018899198,0.006491612,0.017685923,0.01355512,0.027979898,0.018171502,0.015290637,9336,4.666666667,1.0,0.40816326537109543,0.9622280786683084
"(-96.33124151745433, 30.61469321950569)",480410000000.0,0.000603802,0.044114555,0.00498826,0.002588073,0.006606008,0.065536542,0.013913367,0.001904827,9336,4.666666667,1.0,0.40816326537109543,0.967853333755265
"(-96.33124698438739, 30.600553574410785)",480410000000.0,0.000944003,0.045739654,0.007972763,0.009494747,0.01046357,0.067957021,0.022366755,0.008028309,9336,4.666666667,1.0,0.40816326537109543,0.9639088894509172
"(-96.33126827743918, 30.591079132408034)",480410000000.0,0.001130509,0.04259587,0.001362566,0.015112192,0.012578379,0.063274559,0.003643856,0.013008757,9336,4.666666667,1.0,0.40816326537109543,0.9624585983639606
"(-96.33134149534473, 30.628657707756982)",480410000000.0,0.000425534,0.031379686,0.001895128,0.005185866,0.004584614,0.046568778,0.005152296,0.004208039,9336,4.666666667,1.0,0.40816326537109543,0.9689609116248301
"(-96.33154516122326, 30.60298754522006)",480410000000.0,0.000248305,0.04709207,0.007810247,0.008841034,0.002575001,0.069971358,0.02190644,0.007448725,9336,4.666666667,1.0,0.40816326537109543,0.9667867677987433
"(-96.33173999618491, 30.59883250496697)",480410000000.0,0.000882103,0.045486822,0.006269222,0.009655007,0.00976168,0.067580445,0.017541599,0.008170397,9336,4.666666667,1.0,0.40816326537109543,0.9643297654509173
"(-96.33179693274317, 30.14856555697047)",484772000000.0,0.002850724,0.058170557,0.049394842,0.45464722,0.032084038,0.086472048,0.139691776,0.402702154,2715,7.0,0.29080976863753216,0.6938775510329029,0.7022897071992621
"(-96.33192232102186, 30.636128088533646)",480410000000.0,0.00064242,0.024790744,0.003715078,0.00901431,0.007043895,0.036754974,0.010307173,0.007602352,9336,4.666666667,1.0,0.40816326537109543,0.9671274409726565
"(-96.33196009974449, 30.641185152734337)",480410000000.0,0.001039723,0.02093248,0.007662448,0.013598145,0.011548948,0.031008339,0.021487812,0.011666398,9336,4.666666667,1.0,0.40816326537109543,0.9639106237552652
"(-96.3319684620673, 30.592904453054423)",480410000000.0,0.000859408,0.043735081,0.000768848,0.013245156,0.009504343,0.06497134,0.001962191,0.011353436,9336,4.666666667,1.0,0.40816326537109543,0.9641029348856999
"(-96.33200668364285, 30.123700613220713)",484772000000.0,0.013271573,0.053235094,0.052859609,0.479504246,0.150246855,0.079120996,0.149505476,0.424740487,2715,7.0,0.29080976863753216,0.6938775510329029,0.6534170181557839
"(-96.33201278407356, 30.650834389573255)",480410000000.0,0.002316296,0.015621969,0.002558252,0.022907891,0.02602411,0.023098677,0.007030549,0.019920453,9336,4.666666667,1.0,0.40816326537109543,0.9569772841465695
"(-96.33206023677874, 30.63290114052308)",480410000000.0,0.000541172,0.027369595,0.003239446,0.006354459,0.005895836,0.040596007,0.008959979,0.005244118,9336,4.666666667,1.0,0.40816326537109543,0.9682385933639607
"(-96.33214827914331, 30.597541741460528)",480410000000.0,0.000594041,0.045378592,0.005037859,0.00995445,0.006495329,0.067419243,0.014053854,0.008435884,9336,4.666666667,1.0,0.40816326537109543,0.9655321941030911
"(-96.33218744139963, 30.647122232931753)",480410000000.0,0.000747677,0.017057774,0.004382171,0.019242045,0.008237419,0.025237216,0.012196667,0.016670301,9336,4.666666667,1.0,0.40816326537109543,0.9639768531465694
"(-96.33231317364213, 30.59565557889178)",480410000000.0,0.001214602,0.044884299,0.003246541,0.011002112,0.013531917,0.066683026,0.008980075,0.009364744,9336,4.666666667,1.0,0.40816326537109543,0.9630142120161347
"(-96.33263583057537, 30.629029496429855)",480410000000.0,0.000339427,0.030434555,0.000877265,0.00393867,0.003608234,0.045161066,0.002269274,0.003102271,9336,4.666666667,1.0,0.40816326537109543,0.9698716906683086
"(-96.33268170991961, 30.150486789108754)",484772000000.0,0.002337991,0.05815752,0.048740318,0.452710412,0.026270114,0.086452631,0.137837884,0.400984973,2715,7.0,0.29080976863753216,0.6938775510329029,0.7049906701992621
"(-96.33269163553669, 30.587907490722536)",480410000000.0,0.00043082,0.043368763,0.004007751,0.01705765,0.004644553,0.064425734,0.011136149,0.014733607,9336,4.666666667,1.0,0.40816326537109543,0.9642424392335259
"(-96.3327114980302, 30.594278040141948)",480410000000.0,0.000702828,0.044836164,0.002226073,0.011716206,0.007728875,0.066611333,0.006089674,0.009997863,9336,4.666666667,1.0,0.40816326537109543,0.9649412327987433
"(-96.33273759359265, 30.604234964722533)",480410000000.0,0.000982122,0.048731176,0.006565178,0.007726606,0.010895805,0.072412701,0.018379873,0.006460669,9336,4.666666667,1.0,0.40816326537109543,0.9642834304074389
"(-96.33282868253744, 30.626843789834478)",480410000000.0,2.84e-05,0.032302878,0.000244898,0.00387653,8.17e-05,0.047943812,0.000478141,0.003047177,9336,4.666666667,1.0,0.40816326537109543,0.9710743607117868
"(-96.33285231669254, 30.59459505391474)",480410000000.0,0.000832755,0.045064894,0.002560758,0.011384868,0.009202122,0.066952011,0.007037646,0.009704098,9336,4.666666667,1.0,0.40816326537109543,0.964474949929178
"(-96.33300874181008, 30.65183693231154)",480410000000.0,0.001458136,0.014364324,0.001875122,0.023723952,0.016293371,0.021225496,0.005095633,0.020643975,9336,4.666666667,1.0,0.40816326537109543,0.9602757986248303
"(-96.33306156249463, 30.595218152618965)",480410000000.0,0.000374497,0.045454637,0.00318769,0.010782235,0.004005902,0.067532508,0.008813386,0.009169801,9336,4.666666667,1.0,0.40816326537109543,0.9663657281465694
"(-96.33318169370419, 30.657937590666567)",480410000000.0,0.00217617,0.012130671,0.00180283,0.029751229,0.024435211,0.017898615,0.004890869,0.025987782,9336,4.666666667,1.0,0.40816326537109543,0.9557386885813521
"(-96.33322493126914, 30.65173342656608)",480410000000.0,0.00121857,0.014188191,0.001638107,0.023590427,0.013576916,0.020963158,0.004424304,0.020525592,9336,4.666666667,1.0,0.40816326537109543,0.9613024234509172
"(-96.33328100273512, 30.627986129267903)",480410000000.0,0.000638297,0.031077276,0.00017261,0.003261771,0.006997149,0.046118358,0.000273392,0.002502129,9336,4.666666667,1.0,0.40816326537109543,0.968946838755265
"(-96.33340414109044, 30.600491687664064)",480410000000.0,0.000243751,0.047674871,0.006830052,0.007463385,0.002523361,0.070839403,0.019130109,0.006227297,9336,4.666666667,1.0,0.40816326537109543,0.9673125430161347
"(-96.33343623041296, 30.61245461874916)",480410000000.0,0.000657933,0.045526799,0.004100743,0.001243644,0.007219806,0.067639989,0.011399542,0.00071285,9336,4.666666667,1.0,0.40816326537109543,0.9680722820161345
"(-96.33347340048263, 30.631236045833482)",480410000000.0,0.000978626,0.028092728,0.00168441,0.004179655,0.010856171,0.041673066,0.004555454,0.003315929,9336,4.666666667,1.0,0.40816326537109543,0.9673286063204823
"(-96.3335336167605, 30.592706904563894)",480410000000.0,0.000876006,0.045192525,0.002266092,0.012474662,0.009692554,0.067142108,0.006203027,0.010670313,9336,4.666666667,1.0,0.40816326537109543,0.9639963127987433
"(-96.33373988168255, 30.649251858497973)",480410000000.0,0.00154831,0.014659624,0.001756681,0.021061895,0.017315853,0.021665327,0.004760157,0.018283786,9336,4.666666667,1.0,0.40816326537109543,0.9607365508422215
"(-96.33388756414095, 30.534418833758803)",480410000000.0,0.006194276,0.064140842,0.032634983,0.069019338,0.069996828,0.095364403,0.092220696,0.060803034,9336,4.666666667,1.0,0.40816326537109543,0.9206164900161347
"(-96.33396534831606, 30.62488337735959)",480410000000.0,0.000336238,0.033633464,0.002042291,0.00353492,0.003572075,0.049925634,0.005569125,0.002744305,9336,4.666666667,1.0,0.40816326537109543,0.9696581507117868
"(-96.33397049925621, 30.597666839836954)",480410000000.0,0.000715479,0.047125058,0.005757988,0.008426762,0.007872325,0.070020491,0.016093568,0.00708143,9336,4.666666667,1.0,0.40816326537109543,0.9653225724509172
"(-96.33399165042647, 30.607862392618653)",480410000000.0,0.001444568,0.049790729,0.006593942,0.005833067,0.016139514,0.073990837,0.018461344,0.00478185,9336,4.666666667,1.0,0.40816326537109543,0.9629713118422215
"(-96.33407487694284, 30.627662915399025)",480410000000.0,0.000806306,0.031035971,0.000613647,0.0025461,0.008902218,0.046056837,0.001522596,0.001867613,9336,4.666666667,1.0,0.40816326537109543,0.9684532688856997
"(-96.3341050224079, 30.63749470207267)",480410000000.0,0.000859642,0.022408876,0.006283747,0.009434709,0.009507001,0.033207337,0.01758274,0.00797508,9336,4.666666667,1.0,0.40816326537109543,0.9659789800161345
"(-96.33415284336061, 30.66955822565915)",480410000000.0,0.001335042,0.010946171,0.00018244,0.041251974,0.014897601,0.016134378,0.000301232,0.036184386,9336,4.666666667,1.0,0.40816326537109543,0.9557857286683086
"(-96.33415801527683, 30.64434749037111)",480410000000.0,0.000658133,0.017155687,0.0064653,0.016146921,0.007222071,0.025383051,0.018096978,0.013926152,9336,4.666666667,1.0,0.40816326537109543,0.9650216283639605
"(-96.33427256685385, 30.656843581820038)",480410000000.0,0.001258215,0.012516874,0.00334749,0.02855792,0.014026452,0.018473839,0.009266007,0.02492979,9336,4.666666667,1.0,0.40816326537109543,0.959511890581352
"(-96.33429048192804, 30.29112506318183)",484772000000.0,0.017638328,0.159653264,0.083870959,0.312066111,0.199761839,0.237623982,0.237342864,0.276289211,2715,7.0,0.29080976863753216,0.6938775510329029,0.6771191904166535
"(-96.33439854996284, 30.654280615944042)",480410000000.0,0.001950197,0.012478986,0.002204154,0.025993098,0.021872884,0.018417407,0.006027592,0.022655809,9336,4.666666667,1.0,0.40816326537109543,0.9577169009726563
"(-96.33440141531243, 30.627439005954358)",480410000000.0,0.000746099,0.031109297,0.000854172,0.002313975,0.008219521,0.046166051,0.002203866,0.00166181,9336,4.666666667,1.0,0.40816326537109543,0.9687279434943955
"(-96.33445102058943, 30.589377052961026)",480410000000.0,0.000146348,0.045353088,0.004514047,0.014980036,0.001418898,0.067381256,0.012570195,0.012891587,9336,4.666666667,1.0,0.40816326537109543,0.9658142580161346
"(-96.33456324885212, 30.647522803702415)",480410000000.0,0.000901956,0.014846743,0.003276805,0.01924828,0.009986795,0.021944028,0.009065797,0.016675828,9336,4.666666667,1.0,0.40816326537109543,0.9636457589726565
"(-96.33457040592108, 30.652048030577188)",480410000000.0,0.00019296,0.012810712,0.000599211,0.023753937,0.001947432,0.018911491,0.001481708,0.020670561,9336,4.666666667,1.0,0.40816326537109543,0.965514179233526
"(-96.33462335384972, 30.585453227853936)",480410000000.0,0.001102317,0.044972067,0.004663995,0.018593645,0.012258709,0.066813752,0.01299491,0.016095427,9336,4.666666667,1.0,0.40816326537109543,0.9609357180596129
"(-96.33481390833988, 30.599714852506295)",480410000000.0,0.000489243,0.048662759,0.006163899,0.00653543,0.005307016,0.072310799,0.01724328,0.005404568,9336,4.666666667,1.0,0.40816326537109543,0.9666485441030911
"(-96.33492620441879, 30.646220193060618)",480410000000.0,0.000825858,0.015344521,0.004593178,0.017916984,0.009123915,0.022685437,0.012794326,0.015495497,9336,4.666666667,1.0,0.40816326537109543,0.9641620959291781
"(-96.3349269560247, 30.66392556128447)",480410000000.0,0.001157574,0.011181387,0.005599107,0.035587016,0.012885275,0.016484717,0.015643549,0.031161812,9336,4.666666667,1.0,0.40816326537109543,0.9575503610161347
"(-96.33501126003215, 30.620090341636583)",480410000000.0,0.001126494,0.037771476,0.003834873,0.004513884,0.012532858,0.056088936,0.010646484,0.003612258,9336,4.666666667,1.0,0.40816326537109543,0.9657507355378738
"(-96.33506432172622, 30.66958230971848)",480410000000.0,0.000662693,0.011812515,0.000746972,0.041233797,0.007273775,0.017424742,0.001900229,0.03616827,9336,4.666666667,1.0,0.40816326537109543,0.9583174754074388
"(-96.33512036078008, 30.65893625993737)",480410000000.0,0.001631205,0.012007371,0.003253833,0.030594073,0.018255809,0.017714967,0.00900073,0.02673505,9336,4.666666667,1.0,0.40816326537109543,0.9574574215813519
"(-96.33515794715095, 30.60180420951394)",480410000000.0,0.000976703,0.049813622,0.004659743,0.005392997,0.010834359,0.074024934,0.012982867,0.004391683,9336,4.666666667,1.0,0.40816326537109543,0.9651890055813519
"(-96.33516251576845, 30.688035905277136)",480410000000.0,0.002999588,0.024981061,0.014372453,0.059677136,0.033772012,0.03703844,0.040493412,0.052520203,9336,4.666666667,1.0,0.40816326537109543,0.9408823344943953
"(-96.33516795249642, 30.64328704261674)",480410000000.0,0.001908231,0.017195808,0.007536253,0.01497397,0.021397031,0.025442809,0.021130373,0.012886209,9336,4.666666667,1.0,0.40816326537109543,0.9603184418856997
"(-96.33525851168847, 30.595580683641796)",480410000000.0,0.001021431,0.047656485,0.00498989,0.00912679,0.011341532,0.070812018,0.013917984,0.007702077,9336,4.666666667,1.0,0.40816326537109543,0.9639601909291781
"(-96.33530408887006, 30.629492285844165)",480410000000.0,0.000500682,0.028866396,0.000725789,0.001651542,0.005436718,0.042825395,0.001840229,0.001074495,9336,4.666666667,1.0,0.40816326537109543,0.9700612146683084
"(-96.33541363964828, 30.677617842428802)",480410000000.0,0.000197748,0.016545952,0.004307604,0.049256058,0.002001728,0.02447489,0.011985459,0.043280837,9336,4.666666667,1.0,0.40816326537109543,0.9569322781030911
"(-96.3354689134182, 30.59970586152111)",480410000000.0,0.00021214,0.049265004,0.005711981,0.00599201,0.002164918,0.073207804,0.015963257,0.00492277,9336,4.666666667,1.0,0.40816326537109543,0.9679256826248303
"(-96.33555430099909, 30.59904052233085)",480410000000.0,0.000522438,0.04909661,0.006169688,0.006330342,0.005683415,0.072956991,0.017259678,0.005222737,9336,4.666666667,1.0,0.40816326537109543,0.9665520600161346
"(-96.33557926046022, 30.599107301969507)",480410000000.0,0.00049101,0.049144312,0.006101491,0.006268235,0.00532705,0.07302804,0.017066513,0.005167672,9336,4.666666667,1.0,0.40816326537109543,0.9667004754943954
"(-96.33561218777483, 30.55951079903704)",480410000000.0,0.00434851,0.050571215,0.02590768,0.043881194,0.049067541,0.075153319,0.0731661,0.038515461,9336,4.666666667,1.0,0.40816326537109543,0.9373556447987433
"(-96.33568598951975, 30.18451866605844)",484772000000.0,0.002895121,0.074931839,0.048618951,0.418639364,0.032587459,0.111436895,0.137494122,0.370777455,2715,7.0,0.29080976863753216,0.6938775510329029,0.7122289694166534
"(-96.33583944707178, 30.64910090685843)",480410000000.0,0.00114316,0.012911055,0.002120147,0.020737862,0.012721826,0.019060945,0.005789648,0.017996497,9336,4.666666667,1.0,0.40816326537109543,0.9625028734074389
"(-96.33599856160798, 30.667766032267842)",480410000000.0,0.000571848,0.012272913,0.002405613,0.039395276,0.006243676,0.018110475,0.006598209,0.03453823,9336,4.666666667,1.0,0.40816326537109543,0.9590086666683086
"(-96.33600083389936, 30.630149522525855)",480410000000.0,0.001044413,0.027989182,0.000928872,0.001849564,0.011602131,0.041518841,0.002415448,0.001250062,9336,4.666666667,1.0,0.40816326537109543,0.967887453581352
"(-96.33602195207418, 30.645274845328228)",480410000000.0,0.000528096,0.015168477,0.005712159,0.016907969,0.005747573,0.02242323,0.015963759,0.0146009,9336,4.666666667,1.0,0.40816326537109543,0.9655212387987434
"(-96.33611600031367, 30.631700805755678)",480410000000.0,0.001467959,0.026517352,0.001898824,0.003350998,0.016404755,0.039326646,0.005162767,0.002581239,9336,4.666666667,1.0,0.40816326537109543,0.9657298217552651
"(-96.33628588039898, 30.652248507338584)",480410000000.0,0.000882966,0.011121832,0.001138675,0.023875449,0.009771472,0.016396014,0.003009699,0.020778294,9336,4.666666667,1.0,0.40816326537109543,0.9627982358422217
"(-96.33631216548241, 30.62984401549337)",480410000000.0,0.00070552,0.028154446,0.000707375,0.00148438,0.007759397,0.041764991,0.001788073,0.000926288,9336,4.666666667,1.0,0.40816326537109543,0.9693532487552651
"(-96.33636863396688, 30.60576771015028)",480410000000.0,0.000732566,0.051284202,0.003448358,0.00480418,0.008066071,0.076215268,0.009551707,0.003869635,9336,4.666666667,1.0,0.40816326537109543,0.966387419233526
"(-96.33643302682317, 30.62982791421168)",480410000000.0,0.000662612,0.028124795,0.000759038,0.001456288,0.007272856,0.041720828,0.001934404,0.000901382,9336,4.666666667,1.0,0.40816326537109543,0.9695267012770041
"(-96.33647488267974, 30.627626307888466)",480410000000.0,0.000609099,0.030169142,0.001171405,0.000542929,0.00666607,0.044765752,0.003102405,9.16e-05,9336,4.666666667,1.0,0.40816326537109543,0.969836249929178
"(-96.33649217315387, 30.650977605773587)",480410000000.0,0.000737482,0.011425262,0.001639847,0.02260342,0.008121818,0.016847953,0.004429233,0.019650508,9336,4.666666667,1.0,0.40816326537109543,0.9636829335378737
"(-96.33650531501922, 30.65216272855809)",480410000000.0,0.001066549,0.010945107,0.001358127,0.023788531,0.011853136,0.016132793,0.003631281,0.020701232,9336,4.666666667,1.0,0.40816326537109543,0.9620854020596129
"(-96.33672066027161, 30.604746436959168)",480410000000.0,0.001309041,0.052215875,0.002697305,0.00400438,0.014602769,0.077602934,0.007424406,0.003160529,9336,4.666666667,1.0,0.40816326537109543,0.964392588755265
"(-96.33678091051121, 30.694866486044905)",480410000000.0,0.003868934,0.031849343,0.020756772,0.066492798,0.043629591,0.047268301,0.058576529,0.058562994,9336,4.666666667,1.0,0.40816326537109543,0.9341207719726563
"(-96.33681473192489, 30.640389412246456)",480410000000.0,0.000501499,0.018499463,0.008370768,0.012018834,0.00544599,0.027384518,0.023494076,0.010266175,9336,4.666666667,1.0,0.40816326537109543,0.9665907544074388
"(-96.33717397445963, 30.604775473033666)",480410000000.0,0.001138855,0.052102074,0.002278826,0.003607347,0.012673012,0.077433435,0.006239094,0.002808519,9336,4.666666667,1.0,0.40816326537109543,0.9652451516683084
"(-96.33719535473153, 30.651657262210218)",480410000000.0,0.001372725,0.010499603,0.002120137,0.023292864,0.015324884,0.015469245,0.005789618,0.020261772,9336,4.666666667,1.0,0.40816326537109543,0.9609657023639607
"(-96.33723683224787, 30.593231803621318)",480410000000.0,0.000318377,0.04890804,0.005786663,0.010388368,0.003369554,0.072676128,0.016174787,0.008820597,9336,4.666666667,1.0,0.40816326537109543,0.9661648322770041
"(-96.33723763439976, 30.671349574949005)",480410000000.0,0.000458174,0.014474585,0.002382191,0.042981371,0.004954723,0.021389722,0.006531867,0.037717675,9336,4.666666667,1.0,0.40816326537109543,0.9582114127117868
"(-96.33742435886388, 30.587851349517713)",480410000000.0,0.000400557,0.048040095,0.001332671,0.015564489,0.004301397,0.071383381,0.003559178,0.013409765,9336,4.666666667,1.0,0.40816326537109543,0.9648491917552651
"(-96.33749433480094, 30.59008319758807)",480410000000.0,0.001282413,0.048474456,0.002739226,0.013364818,0.014300834,0.072030333,0.007543144,0.011459529,9336,4.666666667,1.0,0.40816326537109543,0.961848125407439
"(-96.33750344501827, 30.65430676229974)",480410000000.0,0.000593583,0.009408177,0.003155032,0.025951216,0.006490133,0.013843636,0.008720883,0.022618677,9336,4.666666667,1.0,0.40816326537109543,0.9631620985378738
"(-96.33758559130843, 30.596991011467335)",480410000000.0,0.000729209,0.050306527,0.007162119,0.006748654,0.00802801,0.074759085,0.020070666,0.005593613,9336,4.666666667,1.0,0.40816326537109543,0.9654069795813521
