,Points,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,score
1785,"(-95.8106568989348, 30.279795356666295)",0.0884646314763303,17.754305118758875,37.6976401638648,1.5031938579204842,0.01670307623697562,0.3870492991919263,0.501653925417235,0.07027846641733086,0.8393024381818662
1786,"(-95.81007363388792, 30.259143825319196)",0.5521054440887894,18.453205579623635,38.62047552651441,1.4742540704901905,0.10562855349430789,0.40229209762103507,0.5139440084393307,0.06892095124873762,0.8088902330840726
1787,"(-95.81894546950089, 30.319508704349044)",1.0903190226082364,16.263774758473577,35.66405720572743,3.1212847920168385,0.20885695365722395,0.354541302550768,0.47457119278758314,0.1461803019954197,0.760505413315753
1788,"(-95.84756431813531, 30.337162525645283)",0.46526560234923237,14.274130116979421,33.56564846878368,1.1577641486848045,0.08897282742021853,0.31114778099216606,0.4466251271781297,0.054074958665255204,0.8447860993915861
1789,"(-95.83111844615757, 30.30369500417501)",0.08646247629284443,15.960702072635192,35.72235751768985,2.420886287115834,0.0163190664595975,0.34793138294377973,0.4753476212852677,0.11332582451339605,0.8326529115394796
1790,"(-95.8102403441522, 30.30303049514624)",0.45386399447317866,17.135660615595214,36.74931186103028,2.7133623346475475,0.08678601945530688,0.3735568578658295,0.48902433400173506,0.12704536795962332,0.7995322420062193
1791,"(-95.80770934565778, 30.341245969473885)",0.5955386092790039,16.517275630687596,35.38499151803831,3.5488575529456274,0.1139589567682853,0.36007007655097467,0.4708546680323222,0.16623699764448752,0.7802180317982923
1792,"(-95.82484123595505, 30.251086358241018)",0.18934251809479347,17.988788612711883,38.31065783266583,1.2820217087458294,0.03605127417000812,0.39216331017548817,0.5098179364082582,0.05990366500947158,0.8358086960692855
1793,"(-95.82733804436548, 30.282523498183796)",0.34176691090962497,16.777864568170717,36.80073756934516,1.0048268942661671,0.06528599964713654,0.36575343901720636,0.48970920830352305,0.04690093766678114,0.839532216405353
1794,"(-96.08640735678854, 30.39433788158659)",0.3177099260421556,0.5267829415521595,20.25878122937695,0.3988287660025644,0.06067191304708504,0.011322478729897745,0.26940770600480424,0.018474617907576207,0.945203312576384
1795,"(-96.08688881695711, 30.394883574960097)",0.31766578258067485,0.5639947422815051,20.21153191649526,0.4243338516149517,0.06066344641025502,0.01213405635713204,0.26877845185877147,0.019671017178942016,0.9446279027480431
1796,"(-96.08650268034542, 30.39688018306659)",0.17961889220638227,0.5959378094383205,20.12247091460525,0.5628352203161459,0.034186300144260585,0.012830724568333918,0.26759236043709406,0.026167875849230013,0.9499515786596537
1797,"(-96.0811312733793, 30.404274142074573)",0.046453289720291335,0.8260012946694508,19.956246023935794,0.6922171811743484,0.008645376150509452,0.0178483365569386,0.2653786202735173,0.03223695893528927,0.9544040742419919
1798,"(-96.09294543562433, 30.40182121565738)",0.3605387446933397,1.1034419665871884,19.61338181719179,0.9141194182591581,0.06888640373754919,0.023899230031591622,0.26081244331851827,0.04264600749906941,0.9314145855409374
1799,"(-96.09556118371437, 30.407438525392013)",0.09699339431975222,1.4709771924598634,19.218767191618696,1.3292458703045857,0.018338877671263583,0.03191505728779685,0.25555706765096486,0.062118868413937586,0.93771207111039
1800,"(-96.09010082897275, 30.393108621135568)",0.13869147372642093,0.7348366381876212,20.180636554885748,0.2905956031602073,0.026336494600322755,0.015860064177074817,0.2683669954121,0.013397588207298614,0.9567313039603588
1801,"(-96.08955073490823, 30.408757123272157)",0.019064203829667944,1.3134483976334443,19.389333411878745,1.2628292509240122,0.003392198543598535,0.02847940399984721,0.2578286245208082,0.059003380144613524,0.9439022451270248
1802,"(-96.09732110799436, 30.411212175202355)",0.03776162978182836,1.7307008033530162,18.954112996611975,1.6087975957275114,0.006978331345218974,0.03757954725425957,0.25203247143323904,0.07523215435572658,0.9350944822599678
1803,"(-96.09496871231978, 30.398662116781633)",0.23864908295596002,1.1056973723944452,19.700753790172598,0.7551133538280353,0.04550818497881516,0.023948419720282513,0.2619760406894029,0.035187309162618925,0.9412853328283112
1804,"(-96.09153939069134, 30.396703449392593)",0.24330327199999868,0.8665838980286302,19.935948144368645,0.5519461925613276,0.0464008500995903,0.018733430325466167,0.265108298355709,0.02565709046823841,0.9455593928821635
1805,"(-96.087893295921, 30.40611567923743)",0.06352214166687435,1.1068430556694013,19.590725751489963,1.0692408973084533,0.011919151375412617,0.02397340671085074,0.26051071568680934,0.04992248668162222,0.9456095070038762
1806,"(-96.08638341878219, 30.399411901860873)",0.012446312746268697,0.6929766389282422,19.9957676956725,0.7339565100645129,0.002122898889600587,0.014947110807200271,0.2659049596905738,0.03419487836478679,0.9561052608567078
1807,"(-96.07447639897754, 30.39579930417511)",0.028051551462840173,0.29512673394253636,20.655207323939866,0.052920257629075595,0.0051159557190166155,0.006270129968993818,0.2746872063485219,0.002248650519476944,0.9688430064478533
1808,"(-96.07779340795851, 30.39459978561224)",0.14397344335006004,0.13539000724471537,20.58397391586259,0.26216308542461136,0.027349566911610945,0.0027863223839081496,0.27373853821696814,0.012063868179107793,0.9590384643563952
1809,"(-96.07430822075453, 30.39631585659005)",0.04302021290140618,0.328598658847618,20.635676758087325,0.023554427646692768,0.00798691816692459,0.007000142085069889,0.27442710331659315,0.0008711504346737958,0.9684127256273798
1810,"(-96.0780374697494, 30.395800924159136)",0.16356170838285158,0.2185592008096504,20.512586463864423,0.24895333627245386,0.03110656105297893,0.004600216241487312,0.27278781856826034,0.011444221787766507,0.9578915178638763
1811,"(-96.08629812267054, 30.39182230264343)",0.1516888414916925,0.5101065117208858,20.394820216042607,0.2524427001074725,0.028829366453219644,0.010958771059536845,0.2712194380948732,0.011607901785285079,0.9573943313285254
1812,"(-96.08037431887588, 30.40204531962347)",0.12001751135735157,0.6661437383350401,20.099982268719565,0.5471512091000613,0.022754862071904716,0.01436189371562128,0.26729286245925754,0.02543216612152366,0.9533990099407692
1813,"(-96.07600350679743, 30.399815682642906)",0.07712060086522818,0.506276439936088,20.389569562129942,0.2658740571749658,0.014527311488333354,0.010875238402951593,0.27114951124213355,0.012237943419068049,0.9614566303810691
1814,"(-96.08405961592258, 30.40025754519742)",0.159188889243947,0.6443079344800593,20.044062979177912,0.6608134915210343,0.030267862175940866,0.013885661726466197,0.2665481438032339,0.030763866392475955,0.9491821480646108
1815,"(-96.08360976737255, 30.397183093405896)",0.23768854860025404,0.4671506194145476,20.220429388159125,0.5807309953886869,0.045323956210165724,0.010021916608249372,0.2688969460884699,0.02700733557826993,0.9467058009751455
1816,"(-96.0728353332275, 30.39711421404184)",0.020711998588282213,0.42823788744814306,20.654615510265447,0.03470090135826352,0.0037082426263147484,0.009173242207668863,0.27467932472685175,0.0013940121583899691,0.9690273414345306
1817,"(-96.08179570044116, 30.394925882750474)",0.22818691229863902,0.28571922305909053,20.40872849536371,0.4807826206021891,0.04350155938947651,0.00606495512630079,0.2714046649668258,0.022318930897491828,0.9496685023022176
1818,"(-96.07685522552474, 30.401668842367382)",0.05967107812735459,0.6249298112693658,20.26127599736944,0.4027753927738482,0.01118052428762353,0.013463030976345413,0.2694409306806127,0.018659747315305914,0.9595452445242603
1819,"(-96.0815489505902, 30.397525998493464)",0.3100811268989682,0.40429840480500434,20.284287609383743,0.46171279486892614,0.059208723038238015,0.008651129648213674,0.26974739338628534,0.021424398490932566,0.9449626584238843
1820,"(-96.07222633830152, 30.391084184352586)",0.04969487799982141,0.349979089559143,20.986190011022867,0.38010338117195897,0.009267106975293276,0.007466442529714127,0.2790951482932769,0.0175962426255697,0.9607785675219137
1821,"(-96.0738498219958, 30.39110145058682)",0.050468259337155055,0.25885772902714405,20.92057725780982,0.3651344844409807,0.009415440130299182,0.0054791144208488915,0.2782213345915768,0.01689407767641954,0.961499780547015
1822,"(-96.07215485484976, 30.390159630711164)",0.06463900792290371,0.3781637224063124,21.036424878919615,0.4428053748537258,0.012133364322479114,0.008081140475049969,0.2797641632899307,0.02053748425455743,0.9585523525774302
1823,"(-96.06983051026987, 30.379181425902285)",0.15566623702211313,1.0419792915963846,21.695895039499966,0.355117463621968,0.02959222379054269,0.02255874849200378,0.28854681656933767,0.01642419662637114,0.9511862228569542
1824,"(-96.08474425722969, 30.38591951730035)",0.019572485551282968,0.6209315335161071,20.765741725958556,0.33088511179434377,0.0034896860672294088,0.013375829800685714,0.2761592749672482,0.015287499086490347,0.9625470010883732
1825,"(-96.07277651057807, 30.38361770222716)",0.11293559889425756,0.6899602863493991,21.3497184686197,0.7019629181359921,0.021396563948564824,0.014881325109629634,0.2839365264042454,0.03269411453072748,0.9491334673407892
1826,"(-96.07447596416755, 30.3895328531573)",0.06552447516929756,0.2919358443405975,20.97646400255643,0.4742948278962901,0.012303195354043468,0.006200537674045675,0.2789656198244253,0.0220145998090151,0.9583665319529293
1827,"(-96.07686298193924, 30.379599360124036)",0.28777677258535267,0.8996807651631367,21.40166977757184,0.7261562563845254,0.054930787838618794,0.019455262549960717,0.2846284005195753,0.03382898201136804,0.9376352782819175
1828,"(-96.0804057831438, 30.38182863047629)",0.2537181187642868,0.7603496336860284,21.14810351448325,0.712173405988203,0.0483983990510249,0.01641649455519161,0.28125147051549115,0.03317307078330879,0.9408028060087816
1829,"(-96.08076627995284, 30.389584552994396)",0.1371333616743268,0.27450828750133166,20.72668147496584,0.4930610631888435,0.02603765150005262,0.005820448160749205,0.27563908063249054,0.022894891315246538,0.9543027503284867
1830,"(-96.07092521280948, 30.39319406832428)",0.08241849043103681,0.4127898010148721,20.93069699114524,0.25330163058779404,0.015543437216009455,0.008836324319066464,0.27835610658654747,0.011648192722411417,0.9610748162237646
1831,"(-96.06998108063402, 30.38696187304711)",0.15455305822284301,0.609202496654482,21.287156462746026,0.675519431889941,0.029378718091076624,0.013120023209246176,0.28310334176770446,0.031453696515357954,0.9476705671479141
1832,"(-96.07623775061694, 30.386002039344227)",0.23105932210092894,0.4663836031371503,21.09020864537954,0.7295527646140978,0.04405248244370034,0.010005188225363853,0.2804804416010865,0.033988306313697564,0.9431398509362294
1833,"(-96.06734549481801, 30.385129629296014)",0.13676831662878877,0.8109229795060116,21.4861459333912,0.6703060610375656,0.02596763651428814,0.0175194832630053,0.28575343214539695,0.03120914634274013,0.9476468106414768
1834,"(-96.06680635246342, 30.4001859700566)",0.07793202272523907,0.8379424809799353,20.747098353825134,0.24273441127032705,0.014682940747440044,0.018108770060888412,0.27591098735213804,0.011152502816330885,0.9599212639018442
1835,"(-96.0700499793256, 30.40183096488836)",0.08887199692123364,0.7848000692150786,20.531345618383302,0.2616098812271744,0.01678120819952236,0.016949750835795706,0.2730376481432773,0.012037918330956385,0.9594567552262739
1836,"(-96.00637126250373, 30.3594821709614)",0.21112704211209826,4.839351585243043,25.277668128346622,3.70935035062747,0.040229506850058834,0.1053782394975175,0.33624794551377285,0.17376543605571793,0.8637245310718145
1837,"(-96.07687459566269, 30.40944662339069)",0.13204574828535873,1.1594469522588584,19.87058479330603,0.8632922955004401,0.025061856366389655,0.025120681089961405,0.264237806127436,0.040261795441980025,0.9449288080825552
1838,"(-96.02391957256393, 30.411069963583476)",1.6934226869421694,3.4592282807324417,22.105102422002894,2.8606642129140627,0.3245311560302782,0.07527818589053997,0.29399653480485893,0.13395504324976554,0.8046033452324164
1839,"(-96.03937588511745, 30.43803817281154)",0.376162625755823,3.8790058264036094,20.220133320296593,3.321577029498939,0.07188303613551378,0.0844334016501841,0.2688930031331412,0.1555756630079477,0.8724288433128159
1840,"(-95.99024869702848, 30.403004831858446)",1.2716139041387011,5.276996299064673,24.016794898391872,4.72556298072634,0.24362898714920145,0.11492313255438291,0.31945596147884203,0.22143420567602198,0.78340739892607
1841,"(-96.04452528322987, 30.385177180476056)",0.6175415693597114,2.0528778443679743,22.415557179529955,1.42699809205698,0.11817908509397351,0.04460612681696497,0.2981310910854692,0.06670425536994737,0.8991302378518891
1842,"(-95.98708935722492, 30.381542406566613)",1.3627440715320926,5.471279541064433,25.097873366558357,4.710821127410715,0.2611075899976776,0.11916038873288348,0.333853485311282,0.22074269093917948,0.7761532203473201
1843,"(-96.0104066154155, 30.43395322905036)",0.8049626265067554,4.928936035857645,21.776040229018523,3.8646802231692563,0.15412610809430974,0.10733204808624164,0.28961416950450974,0.1810516906150863,0.8309136647579732
1844,"(-96.05973397506968, 30.43199027543104)",0.17201670394161026,2.917885344319731,19.54313060411373,2.4267478247775003,0.032728214054220856,0.06347166733344677,0.25987685580629577,0.11360077906536567,0.9060592051102686
1845,"(-96.01659065453785, 30.384767461972295)",0.6811563590932032,3.6957419471108155,23.632234346025115,2.999032749161292,0.1303802878004403,0.08043647429383326,0.314334483361618,0.1404456709803283,0.8571869020728081
1846,"(-95.83132423783546, 30.361291557853857)",0.7111891523471199,14.87891326149716,33.45470686095862,2.6902465335141996,0.13614052374349062,0.32433791046181926,0.44514763549764197,0.1259610458736962,0.7993910788853462
1847,"(-95.82577284120285, 30.360382193490018)",0.4460160799848336,15.216130850649915,33.769478909544034,2.9251510176160243,0.08528080351579867,0.3316925196315506,0.44933968834555466,0.13698000726402726,0.8083512832787839
1848,"(-95.82792061690489, 30.352725673842702)",0.2908866652120005,15.176433336704953,33.94167691966145,2.559290646769274,0.0555272596731095,0.3308267293837504,0.4516329769712813,0.11981813265772961,0.824085925461097
1849,"(-95.87296854128283, 30.364381179832684)",0.20512187840885152,12.387835509796355,31.251499174203918,1.8936526237957352,0.03907772720988728,0.27000829105731816,0.41580588454068834,0.08859420901435476,0.8572567515657594
1850,"(-95.96472416584896, 30.44800603875787)",0.17913785188517714,7.754030675945236,23.551654918816546,2.9915727588638825,0.034094037472425995,0.1689464703871355,0.3132613473610395,0.14009573579125048,0.868618065628241
1851,"(-95.85207567275951, 30.451553887485925)",1.1478970224113056,14.073770223728069,29.478976946884362,7.913886050364348,0.21990031086980452,0.3067779949680886,0.39219989130076666,0.3709929037084287,0.6850571571319928
1852,"(-95.92716532508354, 30.401605146388153)",1.006039698403724,9.016595025451673,27.136187314971277,5.701383609749743,0.19269233025924853,0.1964826002953821,0.36099922404756635,0.26720825667471015,0.7599125557885084
1853,"(-95.90057882934805, 30.38306098225509)",0.34272949538422814,10.604495040781,29.165171875905475,3.732866992369528,0.06547062162491771,0.23111419837630995,0.3880207164108795,0.17486856087845934,0.825386477844791
1854,"(-95.85121474315119, 30.411016715495457)",0.4774159507356586,13.589155702521495,30.719490176825982,5.157779874922564,0.09130324247366842,0.2962087052391465,0.4087207261138333,0.24170874955119362,0.7758117137782095
1855,"(-95.90988457320115, 30.4397936629102)",0.2416531257168736,10.538529029621909,26.697456300602887,5.657864781681746,0.04608435499868562,0.22967550049646276,0.35515631770783274,0.2651668640292388,0.7986572160186229
1856,"(-95.97281292562543, 30.38408435262719)",1.441919104162614,6.297769978246123,25.642700668700286,5.576413952220859,0.27629321941598123,0.13718588426905573,0.3411093546104423,0.261346147074977,0.7510254630303594
1857,"(-95.98690581378398, 30.42332922169634)",1.0152067864243182,5.824789694953238,23.343999000700112,4.354728562163306,0.1944505613189734,0.12687033359642388,0.31049583947417986,0.20403900712978779,0.8036255780856901
1858,"(-95.82353948772189, 30.371496997145577)",0.5264853970145775,15.255241706141621,33.48800133161119,3.49871334302532,0.10071467436319279,0.3325455150436762,0.44559104265893873,0.16388481984263248,0.7931634624793601
1859,"(-96.08363596511855, 30.59991663986902)",0.23353776665532103,11.707059133204387,13.412754783914457,3.8819119244992533,0.044527843669156936,0.25516077318495783,0.17823409390500083,0.1818599997981611,0.8450420829524967
1860,"(-96.07666849537301, 30.61103811889912)",0.3535270113781324,12.218024327198712,13.780165285197548,4.2476656466075635,0.06754156584904966,0.2663047627692673,0.18312717207118018,0.1990168716973555,0.8285571118053714
1861,"(-96.072197482251, 30.614457313012732)",0.1368799507116502,12.519820404329613,14.040875464990282,4.324936300316228,0.025989047731391098,0.2728868399433332,0.18659924291289412,0.2026415038667965,0.8379093918539081
1862,"(-96.07605571236446, 30.653478243340366)",1.28278156679797,13.039589897044534,14.029511401364893,6.903663428833155,0.2457709248406412,0.28422284850348023,0.18644789924849073,0.32360511498717964,0.7213373169273907
1863,"(-95.97920840123136, 30.499365236710027)",0.26961713938148,9.417278155193397,21.20995646824546,1.022611628751093,0.05144780272267674,0.20522137287115144,0.2820752121791361,0.04773518867470034,0.8962197879211729
1864,"(-95.99222028156235, 30.651825882272345)",1.2025959470576106,17.740350581374443,18.95043554234421,7.03470015887283,0.23039146662511392,0.3867449551366095,0.251983496047065,0.3297518204217023,0.6964344912117566
1865,"(-95.96481112531465, 30.58693211924558)",0.41242413917893256,14.9860587832059,20.54747743673247,4.878986202243911,0.07883792944840787,0.32667472046759205,0.27325248753373954,0.2286310225471274,0.7922360192997343
1866,"(-96.01389139145748, 30.610285932549452)",0.22117240518957834,15.470260844190536,17.520465031152657,3.895682154313197,0.04215618949228509,0.33723501456929533,0.23293951809282434,0.18250593736395937,0.8236098134835892
1867,"(-95.90899370567855, 30.476799398272384)",1.3628842902654859,11.625482295409752,25.675067904362848,4.751952043046011,0.2611344836995438,0.25338160810406896,0.34154041309561617,0.2226720707595231,0.7477604636559523
1868,"(-96.03825863744287, 30.687506952000316)",0.6958727968522572,15.6851435768678,16.76740566169662,8.899355533027805,0.13320287419847077,0.341921539136818,0.22291046790058996,0.4172195656741967,0.7024759568533575
1869,"(-96.0092501147893, 30.541766038861486)",0.5337883797511905,11.057570156702578,18.542290026902037,2.14359020069343,0.10211537336895136,0.24099562363205043,0.24654791948281393,0.1003183466797507,0.8563841326427228
1870,"(-95.93006867785672, 30.542895493914408)",0.6781211759035193,13.596141402112814,23.092357448363497,5.190719116661425,0.12979814510211907,0.2963610611420529,0.3071445422708018,0.2432538721755449,0.7737723411436557
1871,"(-96.04849017606553, 30.60572533541076)",0.47564819473939957,13.832112223685296,15.473338447580522,3.3070808567295606,0.0909641900404797,0.30150751027148986,0.20567641495750003,0.15489567271885596,0.8298833303502657
1872,"(-96.18070001584461, 30.79307164442861)",1.5461956642746728,12.06024079123819,14.276882174474506,9.229205623909449,0.2962932768364408,0.2628635536575971,0.1897423193171238,0.4326922605864255,0.6664881700512657
1873,"(-96.16653596469277, 30.79756762998897)",2.1139645800363533,12.811141436267421,14.996440157368394,8.60359748098015,0.4051903377347177,0.2792404596884019,0.19932520669541703,0.40334606909598764,0.6413238584339677
1874,"(-96.16405644600329, 30.79495899069138)",2.27416580096581,12.761230487446863,14.932167014062918,8.717707839631675,0.4359166449122244,0.2781519176500464,0.19846923357248927,0.4086987878447406,0.6302681845011782
1875,"(-96.00226294442761, 30.70775518864582)",0.13928899333337566,17.052162703477585,19.233922924999987,10.53248810760916,0.026451097790494187,0.3717357947603829,0.25575890779391525,0.4938269784846027,0.6946108295375426
1876,"(-96.0594187584311, 30.804179784499627)",1.463890089967816,12.976777835823366,19.603725871056014,8.160755844985522,0.28050721513290866,0.2828529372761698,0.26068384792169164,0.38257313703505397,0.6801796083987027
1877,"(-96.10213518449861, 30.794226370526225)",1.0521867616860645,15.268357810455996,17.27468134156815,8.23505643885881,0.20154325432541034,0.3328315731384037,0.22966623439268777,0.3860584488557238,0.6955807060931378
1878,"(-96.14362834804362, 30.733284248847742)",1.502650169194578,10.82668359830918,12.625376064513931,9.589916729828541,0.28794132889082075,0.2359600606775967,0.16774798747375205,0.449612592117701,0.6698057536027788
1879,"(-96.02552845947518, 30.77464603388354)",1.1957616681779062,13.411713237942836,19.997023511431717,10.869029076298489,0.22908066417943834,0.29233874110006125,0.2659216843205196,0.5096135308547349,0.6423704717522103
1880,"(-96.05150903947434, 30.75099038471248)",1.2877495408711885,15.607877633185996,17.823581150939166,11.7632098108876,0.24672377336787443,0.34023639329570726,0.23697634029133188,0.5515579961896083,0.6136147568255197
1881,"(-96.09539475086169, 30.72767396316155)",0.6257443446830364,13.192275125662253,14.757914606091747,11.893906218289763,0.11975236270590596,0.2875528651413898,0.19614858500672888,0.557688737680244,0.6638733645871798
1882,"(-96.15441932230674, 30.798325877433815)",2.068808666066041,13.304233623264738,15.454605666311679,8.311686094577823,0.39652951433098194,0.28999464463209,0.20542693661461575,0.3896530129226922,0.6466383179437489
1883,"(-96.02210875550499, 30.83539521711131)",1.5601335558046359,9.893400866314845,22.689195123997273,7.599417620990811,0.2989665394624791,0.2156054589027521,0.3017753305583077,0.35624173582419605,0.6945147189951967
1884,"(-96.01606162541172, 30.73042522997714)",0.40212210114013985,15.882996332640703,19.040358850273957,11.938747022012384,0.07686201700842908,0.3462366452839201,0.25318107143787466,0.5597921419077971,0.6584591019337809
1885,"(-96.09841828363383, 30.6028473448877)",0.2524001476581902,10.85467127012606,12.517836909727258,4.653840191917366,0.04814561455399017,0.23657046296503675,0.16631580878408903,0.21806981421404215,0.8343827164767699
1886,"(-96.09836437953724, 30.605841720582067)",0.14783217632510964,10.885887599762201,12.506094217487743,4.789904932760895,0.02808966498339504,0.23725128126032244,0.1661594226415899,0.22445237490322145,0.8377259520274694
1887,"(-96.09703367254087, 30.61136674842908)",0.44271275164563145,11.025638861554608,12.566662019382479,5.003057186153653,0.08464723105817562,0.2402992121646454,0.16696604898457584,0.23445097692811406,0.8160689925799149
1888,"(-96.12757027858247, 30.6284766811789)",0.6613987310007844,9.560991666579541,10.766967416463084,7.126022799000501,0.1265908101276458,0.20835571918834797,0.1429981810641361,0.33403560686995803,0.7724375522696398
1889,"(-96.07876540875678, 30.698610739955534)",0.44358680160585956,13.478191880360082,14.746431022637413,9.94026136757115,0.08481487227470719,0.29378861930582617,0.19599564960811164,0.46604665063027473,0.7097795892435015
1890,"(-96.1422415200966, 30.66511466451643)",1.3729373350102174,9.33976717271202,10.398305605611167,8.010894722693582,0.26306263967178733,0.20353088281117362,0.13808843828029077,0.3755434120523211,0.7163488228872716
1891,"(-96.11812601498633, 30.698896105051826)",0.8621165967807137,11.22744309254597,12.618031467222353,9.901723914152901,0.16508813720284587,0.24470049873889743,0.16765017402388796,0.46423892561846397,0.6990728714415924
1892,"(-96.17635476408628, 30.70471096184953)",0.9700860014539517,8.159752601488778,9.87620639334937,6.887929511478993,0.18579647559449444,0.17779513750874265,0.13113525581224464,0.32286706424920814,0.7664416785389954
1893,"(-96.10183890924725, 30.66959813465227)",0.1432945102854247,11.765051003539163,12.787219107425935,8.512775731988317,0.02721934876610669,0.25642555757062885,0.1699033713205806,0.3990857785810158,0.7639244352915778
1894,"(-96.15304360920993, 30.627084891748847)",0.7850400892737869,8.106601218913685,9.246473365752324,7.5666660246754995,0.15030500114378867,0.1766359226331105,0.1227486339897972,0.35470541532077954,0.7654242856029498
1895,"(-96.15279838718858, 30.679535226002344)",1.5755452077114818,8.884890716970359,10.179815319773722,7.551229396023264,0.301922466688596,0.1936101709025872,0.1351786410822794,0.35398130987951376,0.7155908377528704
1896,"(-96.11782310345248, 30.612412334601466)",0.4602964923156862,9.823856920588828,11.326295182953526,5.9637330792411865,0.08801976101782948,0.2140887273994491,0.15044716380250234,0.2795146146659308,0.8039257639681388
1897,"(-96.16154412979391, 30.66270796524629)",1.3468507527932687,8.179206351790342,9.257599933463592,6.851168616942195,0.2580592799360822,0.17821941766184207,0.12289681474495359,0.3211426745291744,0.7461915812006419
1898,"(-96.10475096466867, 30.592321845354583)",0.5427159531680462,10.410196650774576,12.223382588372145,4.530207929538475,0.10382766595676404,0.22687661182456584,0.16239434218003646,0.21227043949813948,0.8223287678307981
1899,"(-96.08511151209014, 30.585059348420305)",0.7274738981866801,11.561358569436596,13.457019959771099,3.274390015791948,0.13926390882177467,0.2519830898825717,0.17882360608483736,0.15336220214469332,0.8285969679105922
1900,"(-96.10268304625538, 30.581408053865754)",0.831182350174986,10.513645110965948,12.473232741120631,4.077677167621589,0.15915500412185093,0.22913279008569862,0.16572178198635876,0.1910430073673088,0.8134375596007456
1901,"(-96.0694368143171, 30.565066807297885)",0.6048059670300495,11.888599166660258,14.656727876601524,1.8330714219162747,0.11573641938267988,0.2591201040077729,0.1948010062765439,0.08575245004563169,0.8596739727377345
1902,"(-96.08252027913869, 30.44647715540333)",0.16172469844584447,3.719612725051057,17.8621188724599,3.4064589781397485,0.030754225838021565,0.08095708842540632,0.23748957571353368,0.15955732780411105,0.8870104258705146
1903,"(-96.14815927228898, 30.547358046800674)",1.6415798752142596,8.176593244994027,10.668185191988757,6.51074235152964,0.3145877976160571,0.17816242662749554,0.14168262491074912,0.30517386963735493,0.7337533650436668
1904,"(-96.09797494344967, 30.537760463305542)",0.7311205493870804,10.069244039217557,13.657002408989674,3.752670075481383,0.1399633299891206,0.21944054299523433,0.18148692069471706,0.17579748911519943,0.8256552046886656
1905,"(-96.02626810927174, 30.5218550429281)",0.40856721662191126,9.417808391559756,18.026705233868825,2.6366979770277323,0.07809817861155828,0.20523293715892169,0.23968149436759634,0.12344917608675514,0.8621761391132865
1906,"(-96.01638435913256, 30.4811732771972)",0.8787612995732966,7.116165194727084,19.74664359975628,1.7424742511472524,0.16828056137986516,0.15503482559716855,0.2625871893216273,0.08150269410506668,0.8596490698924174
1907,"(-96.13784646898408, 30.58627375089017)",0.40708250107470584,8.420700689795865,10.353113149722464,6.159385764086075,0.07781341282943767,0.18348633294107172,0.13748657682447282,0.28869234232176355,0.8107331149518017
1908,"(-96.11109282909513, 30.502078555593087)",1.1868029137368599,7.796428138715466,14.1635010692467,5.756938509456922,0.22736239112704595,0.16987114566652028,0.1882323390402672,0.2698142405377162,0.771068123409469
1909,"(-96.11066548879246, 30.471281449463184)",0.8011417428519714,5.761724414227287,15.473689950654089,5.576152137715712,0.1533932694543464,0.12549489973164804,0.20568109618465225,0.26133386581123413,0.8037813832744076
1910,"(-96.06181633913975, 30.49382696679172)",1.3313561156058737,7.035709325661009,16.956140679258837,4.441460661030356,0.2550874362818222,0.15328010849039267,0.22542399212050768,0.20810745925990606,0.7870323645013617
1911,"(-95.86994044148818, 30.860312239041622)",0.5307017658056958,6.164892187845768,30.969806432420228,6.634594933236753,0.1015233663438026,0.13428786160604037,0.4120543733574766,0.31098357915031566,0.7770865487797772
1912,"(-95.90168838235745, 30.855484493785497)",0.5436525240797284,6.017538674898949,29.21050142314208,6.445484811116762,0.10400729857977968,0.1310741280038471,0.38862440361386263,0.30211275174943175,0.7828754437641378
1913,"(-95.89750201639839, 30.85567319237233)",0.7533263569968663,6.032880406445314,29.424179351711576,6.468655396319311,0.14422236410748943,0.1314087263259392,0.3914701110806512,0.3031996436609016,0.7700246769301395
1914,"(-95.93167986548598, 30.841796157129675)",0.46724482852932164,7.041168356835063,27.20648799467198,7.401128311533497,0.08935243945582197,0.15339916823704294,0.36193547034349366,0.3469403286868234,0.7675447560067662
1915,"(-95.92186586640166, 30.78706781764556)",0.6922811358898051,10.723615976080163,25.779847568937793,11.114167101040273,0.13251400006024958,0.23371218837220353,0.3429358416073239,0.5211125298638849,0.6707647662011981
1916,"(-95.99610422708189, 30.81976115245359)",1.1784182513744013,9.845877464597208,23.209578899752803,9.459713056716012,0.2257542279068541,0.2145689885130328,0.30870566728600357,0.44350496393685984,0.6810873816219929
1917,"(-95.86556470163066, 30.764757409039234)",2.601630569783706,12.53733320176471,28.220874339530788,12.985834183914642,0.49872380092597624,0.2732687885271168,0.3754448057020786,0.6089091821951635,0.5146209485685106
1918,"(-95.96940259189516, 30.829606540588298)",1.0753794280816473,8.510515255757413,24.890057004340076,8.785104154810341,0.20599156619096046,0.18544516027287208,0.3310858406713113,0.41186023194251437,0.7032608212440006
1919,"(-95.87577120519542, 30.803374236888153)",0.4597663289849172,9.808765231953842,28.733856233622692,10.257233256885213,0.08791807664076327,0.21375958243432297,0.38227656608143806,0.48091525147255565,0.7002789033237404
